transcript_id,exon_count,length
MSTRG.5813.1:1:1.484733,2,224
MSTRG.5814.1:1:1.949968,3,308
MSTRG.5815.1:1:0.884522,3,224
MSTRG.5816.1:1:5.402804,9,1806
MSTRG.5816.2:1:3.538450,10,1565
MSTRG.5816.3:1:1.321111,9,1791
MSTRG.5817.1:1:1.440351,2,810
MSTRG.5818.1:1:1.753995,2,529
MSTRG.5819.1:1:151.172913,5,1426
MSTRG.5820.1:1:13.193231,2,249
MSTRG.5821.1:1:7.717282,4,516
MSTRG.5823.1:1:5.646475,4,518
MSTRG.5823.2:1:3.943379,4,1174
MSTRG.5823.3:1:1.904470,4,528
MSTRG.5824.1:1:99.575127,3,1485
MSTRG.5825.1:1:46.389851,1,1041
MSTRG.5826.1:1:8.844193,2,1330
MSTRG.5827.1:1:1.733708,5,1577
MSTRG.5828.1:1:1.525957,5,564
MSTRG.5829.1:1:4.057902,2,211
MSTRG.5830.1:1:21.026682,3,493
MSTRG.5831.1:1:5.495358,4,1250
MSTRG.5832.1:1:4.254491,4,1047
MSTRG.5833.1:1:2.136279,2,224
MSTRG.5835.1:1:120.416092,2,241
MSTRG.5837.1:1:272.406036,2,298
MSTRG.5839.1:1:31.752531,2,294
MSTRG.5840.1:1:4.038034,2,575
MSTRG.5841.1:1:185.123550,4,604
MSTRG.5842.1:1:10.966769,9,1902
MSTRG.5845.1:1:2.203054,3,536
MSTRG.5846.1:1:6.277252,2,248
MSTRG.5847.1:1:6.950874,10,1326
MSTRG.5847.2:1:5.944975,8,1523
MSTRG.5847.3:1:1.846221,10,1473
MSTRG.5847.4:1:25.963133,5,1326
MSTRG.5847.5:1:15.002508,6,899
MSTRG.5847.6:1:14.049895,6,1126
MSTRG.5847.7:1:4.301931,5,963
MSTRG.5847.8:1:2.237720,6,1265
MSTRG.5848.1:1:56.109173,4,763
MSTRG.5848.2:1:2.417114,3,228
MSTRG.5849.1:1:11.746886,5,661
MSTRG.5849.2:1:4.729800,4,1565
MSTRG.5849.3:1:171.480438,5,619
MSTRG.5850.1:1:5.951050,4,810
MSTRG.5850.2:1:1.613862,4,836
MSTRG.5851.1:1:4.043936,7,1025
MSTRG.5851.2:1:1.084814,3,825
MSTRG.5854.1:1:30.845531,2,510
MSTRG.5855.1:1:4.886556,4,1642
MSTRG.5855.2:1:1.663441,5,957
MSTRG.5856.1:1:1.415697,2,383
MSTRG.5857.1:1:0.884522,2,219
MSTRG.5858.1:1:2.766993,3,1320
MSTRG.5859.1:1:11.584447,1,720
MSTRG.5860.1:1:0.884522,2,243
MSTRG.5861.1:1:4.006828,6,1119
MSTRG.5862.1:1:10.562794,1,679
MSTRG.5863.1:1:5.977885,2,602
MSTRG.5864.1:1:10.107618,5,1470
MSTRG.5865.1:1:2.116946,6,1752
MSTRG.5865.2:1:4.232754,7,1482
MSTRG.5866.1:1:4.422309,16,2941
MSTRG.5867.1:1:13.012928,9,1816
MSTRG.5867.2:1:5.261401,9,1773
MSTRG.5868.1:1:17.182961,9,3723
MSTRG.5869.1:1:2.849230,4,877
MSTRG.5870.1:1:19.211399,2,681
MSTRG.5871.1:1:4.073492,7,1961
MSTRG.5872.1:1:2.056591,3,566
MSTRG.5873.1:1:4.684590,2,655
MSTRG.5874.1:1:11.135114,2,287
MSTRG.5875.1:1:6.550375,5,1190
MSTRG.5875.2:1:3.826134,4,1251
MSTRG.5876.1:1:1.977275,2,480
MSTRG.5877.1:1:1.758678,3,512
MSTRG.5878.1:1:22.542881,6,1032
MSTRG.5879.1:1:4.921492,2,289
MSTRG.5880.1:1:13.330018,4,1098
MSTRG.5880.2:1:15.788440,4,1486
MSTRG.5880.3:1:10.348363,5,1272
MSTRG.5880.4:1:5.910990,5,943
MSTRG.5880.5:1:4.802271,6,1009
MSTRG.5880.6:1:4.876693,5,1428
MSTRG.5880.7:1:2.841637,4,1009
MSTRG.5880.8:1:6.572913,3,775
MSTRG.5882.1:1:4.210471,4,1537
MSTRG.5882.2:1:2.570382,3,1599
MSTRG.5884.1:1:28.528429,10,2809
MSTRG.5885.1:1:7.841116,3,466
MSTRG.5886.1:1:6.346379,6,2018
MSTRG.5887.1:1:9.944477,8,1162
MSTRG.5887.2:1:7.390528,8,1159
MSTRG.5888.1:1:13.710089,2,736
MSTRG.5889.1:1:2.853246,3,567
MSTRG.5890.1:1:11.936508,12,1517
MSTRG.5890.2:1:2.337822,11,1575
MSTRG.5891.1:1:0.990508,3,249
MSTRG.5891.2:1:0.988544,3,282
MSTRG.5892.1:1:12.912339,3,429
MSTRG.5892.2:1:1.122807,3,421
MSTRG.5893.1:1:6.294207,3,552
MSTRG.5894.1:1:20.549074,2,358
MSTRG.5895.1:1:1.338914,4,451
MSTRG.5895.2:1:1.110222,4,448
MSTRG.5896.1:1:10.617949,5,1148
MSTRG.5896.2:1:11.597528,5,835
MSTRG.5897.1:1:101.554955,4,844
MSTRG.5898.1:1:2.894675,3,1295
MSTRG.5899.1:1:0.941880,2,293
MSTRG.5900.1:1:8.093850,2,465
MSTRG.5901.1:1:9.849297,4,1260
MSTRG.5901.2:1:7.510491,5,1195
MSTRG.5901.3:1:215.893433,3,961
MSTRG.5901.4:1:3.865649,3,958
MSTRG.5902.1:1:7.122790,2,759
MSTRG.5903.1:1:8.024058,2,349
MSTRG.5904.1:1:12.885840,5,1130
MSTRG.5905.1:1:98.130928,1,412
MSTRG.5906.1:1:23.581936,4,1308
MSTRG.5906.2:1:11.846537,3,1370
MSTRG.5907.1:1:38.307423,5,2902
MSTRG.5907.2:1:4.557900,6,3010
MSTRG.5908.1:1:9.003513,2,419
MSTRG.5909.1:1:3.822970,4,1545
MSTRG.5909.2:1:0.967404,3,1614
MSTRG.5910.1:1:2.399347,2,1084
MSTRG.5910.2:1:8.336524,3,953
MSTRG.5911.1:1:2.483151,3,258
MSTRG.5912.1:1:2.694196,4,778
MSTRG.5912.2:1:2.338938,3,857
MSTRG.5913.1:1:2.725478,2,246
MSTRG.5914.1:1:1.647041,3,435
MSTRG.5915.1:1:8.152073,5,803
MSTRG.5916.1:1:7.056459,5,1047
MSTRG.5917.1:1:3.656480,4,523
MSTRG.5918.1:1:1.030833,3,266
MSTRG.5919.1:1:7.688950,2,677
MSTRG.5920.1:1:4.948106,3,1040
MSTRG.5921.1:1:5.830488,2,429
MSTRG.5922.1:1:2.727952,2,327
MSTRG.5923.1:1:5.391088,5,480
MSTRG.5924.1:1:7.998016,2,452
MSTRG.5925.1:1:8.988897,5,1022
MSTRG.5926.1:1:9.756307,8,1038
MSTRG.5926.2:1:4.966019,7,1112
MSTRG.5926.3:1:7.766500,5,2493
MSTRG.5927.1:1:17.599140,4,1180
MSTRG.5927.2:1:6.615169,5,835
MSTRG.5927.3:1:2.814481,5,819
MSTRG.5928.1:1:52.192783,2,443
MSTRG.5929.1:1:3.515572,2,275
MSTRG.5930.1:1:8.702931,5,1039
MSTRG.5930.2:1:4.258284,6,850
MSTRG.5930.3:1:7.749211,2,1267
MSTRG.5930.4:1:2.751009,6,936
MSTRG.5930.5:1:2.124424,5,902
MSTRG.5930.6:1:3.033952,3,1211
MSTRG.5930.7:1:1.443074,5,999
MSTRG.5930.8:1:0.953664,5,887
MSTRG.5931.1:1:2.869502,2,1192
MSTRG.5932.1:1:9.266938,2,732
MSTRG.5933.1:1:11.892117,4,931
MSTRG.5934.1:1:2.740942,2,230
MSTRG.5934.2:1:1.468563,3,688
MSTRG.5935.1:1:670.370483,4,559
MSTRG.5935.2:1:115.481735,4,709
MSTRG.5936.1:1:52.053509,4,584
MSTRG.5937.1:1:61.709003,7,618
MSTRG.5938.1:1:61.068306,7,1099
MSTRG.5938.2:1:7.637516,7,1210
MSTRG.5939.1:1:2.914938,3,555
MSTRG.5940.1:1:2.453074,3,225
MSTRG.5941.1:1:2.876221,3,290
MSTRG.5942.1:1:2.468237,3,210
MSTRG.5944.1:1:1.061426,2,235
MSTRG.5945.1:1:50.076691,3,1276
MSTRG.5946.1:1:1.946738,3,224
MSTRG.5947.1:1:0.950344,3,353
MSTRG.5947.2:1:1.178805,2,426
MSTRG.5948.1:1:3.003147,2,544
MSTRG.5949.1:1:4.325733,2,210
MSTRG.5951.1:1:21.666080,8,1786
MSTRG.5952.1:1:27.440536,3,1260
MSTRG.5953.1:1:2.334321,8,1744
MSTRG.5953.2:1:1.764023,9,1682
MSTRG.5954.1:1:4.201479,2,256
MSTRG.5955.1:1:3.027210,3,767
MSTRG.5956.1:1:2.806934,2,625
MSTRG.5957.1:1:12.761059,1,341
MSTRG.5958.1:1:102.876587,2,595
MSTRG.5959.1:1:4.869734,5,2182
MSTRG.5960.1:1:3.820435,2,354
MSTRG.5961.1:1:7.301231,2,338
MSTRG.5962.1:1:7.209131,2,479
MSTRG.5963.1:1:14.294069,3,362
MSTRG.5964.1:1:2.412475,3,565
MSTRG.5965.1:1:4.803894,2,631
MSTRG.5966.1:1:1.519897,3,884
MSTRG.5967.1:1:1.488094,2,658
MSTRG.5968.1:1:1.933356,4,576
MSTRG.5969.1:1:1.863507,2,206
MSTRG.5970.1:1:385.995056,4,527
MSTRG.5971.1:1:36.660812,14,2058
MSTRG.5972.1:1:12.994580,4,1502
MSTRG.5973.1:1:6.810347,2,356
MSTRG.5974.1:1:7.372746,5,934
MSTRG.5974.2:1:2.339920,3,1058
MSTRG.5975.1:1:5.486305,2,780
MSTRG.5976.1:1:82.795715,13,3189
MSTRG.5977.1:1:19.836609,6,1098
MSTRG.5977.2:1:87.802559,5,1043
MSTRG.5977.3:1:30.700729,4,1254
MSTRG.5978.1:1:70.416672,2,933
MSTRG.5979.1:1:7.165415,2,337
MSTRG.5980.1:1:16.596720,6,909
MSTRG.5981.1:1:39.978611,9,2189
MSTRG.5981.2:1:7.269549,2,1705
MSTRG.5981.3:1:2.086513,3,839
MSTRG.5981.4:1:2.739337,3,1307
MSTRG.5982.1:1:4.770729,3,775
MSTRG.5983.1:1:2.508313,5,956
MSTRG.5984.1:1:2.110216,2,210
MSTRG.5985.1:1:1.326783,3,212
MSTRG.5986.1:1:6.736662,3,594
MSTRG.5987.1:1:4.992589,5,838
MSTRG.5988.1:1:3.753038,5,749
MSTRG.5989.1:1:4.556850,4,402
MSTRG.5990.1:1:84.307411,4,433
MSTRG.5991.1:1:13.092660,8,4075
MSTRG.5992.1:1:1.370950,3,471
MSTRG.5993.1:1:10.071013,13,1270
MSTRG.5994.1:1:1.028572,2,350
MSTRG.5995.1:1:3.343574,3,432
MSTRG.5996.1:1:5.832578,4,739
MSTRG.5997.1:1:4.177414,2,487
MSTRG.5998.1:1:55.941200,8,2024
MSTRG.5999.1:1:60.572887,10,3633
MSTRG.5999.2:1:871.783264,9,1948
MSTRG.6000.1:1:12.349818,6,1187
MSTRG.6000.2:1:1.508155,7,1097
MSTRG.6001.1:1:10.264208,14,2213
MSTRG.6001.2:1:21.690056,14,2171
MSTRG.6003.1:1:159.121414,6,851
MSTRG.6003.2:1:133.991119,6,854
MSTRG.6004.1:1:29.632145,3,669
MSTRG.6005.1:1:7.371016,2,273
MSTRG.6006.1:1:3.422922,7,745
MSTRG.6007.1:1:6.435907,7,985
MSTRG.6008.1:1:1.459557,2,463
MSTRG.6009.1:1:5.472820,2,347
MSTRG.6010.1:1:13.823720,2,541
MSTRG.6011.1:1:2.427460,6,1111
MSTRG.6012.1:1:20.066614,8,1720
MSTRG.6012.2:1:3.353907,9,1634
MSTRG.6012.3:1:1.484245,8,1712
MSTRG.6012.4:1:0.992840,9,1673
MSTRG.6013.1:1:13.053230,4,1084
MSTRG.6013.2:1:4.550479,3,1169
MSTRG.6014.1:1:8.383589,8,1485
MSTRG.6014.2:1:248.546402,5,619
MSTRG.6015.1:1:11.068414,4,977
MSTRG.6015.2:1:38.750019,5,663
MSTRG.6016.1:1:564.601990,7,1140
MSTRG.6017.1:1:214.356979,5,702
MSTRG.6018.1:1:21.317173,11,2809
MSTRG.6019.1:1:35.148708,12,2235
MSTRG.6019.2:1:11.058921,12,2263
MSTRG.6020.1:1:7.714340,8,1648
MSTRG.6021.1:1:8.183881,2,218
MSTRG.6022.1:1:18.316265,2,571
MSTRG.6023.1:1:16.260586,5,950
MSTRG.6023.2:1:13.071835,5,1204
MSTRG.6023.3:1:7.859045,3,309
MSTRG.6024.1:1:49.162376,6,768
MSTRG.6025.1:1:0.884522,2,224
MSTRG.6026.1:1:63.778027,3,354
MSTRG.6028.1:1:2.582741,2,562
MSTRG.6029.1:1:1.421216,2,562
MSTRG.6030.1:1:6.996829,13,1661
MSTRG.6031.1:1:11.705656,10,1954
MSTRG.6032.1:1:472.028259,3,407
MSTRG.6033.1:1:12.018625,7,1533
MSTRG.6033.2:1:3.735607,7,1530
MSTRG.6033.3:1:2.008722,6,1616
MSTRG.6034.1:1:4.281544,3,360
MSTRG.6034.2:1:2.931067,2,438
MSTRG.6037.1:1:2.452833,9,2076
MSTRG.6037.2:1:23.136358,11,1900
MSTRG.6038.1:1:11.754277,2,547
MSTRG.6039.1:1:8.005883,3,2054
MSTRG.6039.2:1:3.695430,3,2057
MSTRG.6039.3:1:2.106567,3,1979
MSTRG.6043.1:1:259.847046,9,1687
MSTRG.6045.1:1:17.471754,1,344
MSTRG.6046.1:1:3.833345,2,949
MSTRG.6047.1:1:5.053949,1,310
MSTRG.6052.1:1:1.626751,2,690
MSTRG.6053.1:1:7.611611,10,2435
MSTRG.6054.1:1:3.720690,8,1366
MSTRG.6055.1:1:9.458082,3,407
MSTRG.6056.1:1:30.702749,9,1744
MSTRG.6057.1:1:6.110955,2,559
MSTRG.6058.1:1:1.521862,3,365
MSTRG.6059.1:1:1.735454,2,395
MSTRG.6060.1:1:2.430036,2,645
MSTRG.6061.1:1:2.243132,3,595
MSTRG.6061.2:1:1.831714,2,655
MSTRG.6061.3:1:1.733667,2,658
MSTRG.6062.1:1:8.698582,5,2636
MSTRG.6063.1:1:3.501232,2,336
MSTRG.6064.1:1:1150.202148,6,1041
MSTRG.6065.1:1:6.826724,6,773
MSTRG.6066.1:1:2.588471,5,693
MSTRG.6067.1:1:3.503211,6,384
MSTRG.6067.2:1:0.947385,3,403
MSTRG.6068.1:1:2.948756,4,421
MSTRG.6069.1:1:2.354159,2,452
MSTRG.6071.1:1:2.624913,4,710
MSTRG.6072.1:1:1.966955,8,1019
MSTRG.6073.1:1:2.558002,3,398
MSTRG.6074.1:1:97.911034,6,1896
MSTRG.6075.1:1:10.927082,4,492
MSTRG.6076.1:1:23.452955,7,674
MSTRG.6077.1:1:5.252747,2,479
MSTRG.6078.1:1:24.832563,1,395
MSTRG.6079.1:1:44.661873,9,1372
MSTRG.6079.2:1:14.140268,8,1461
MSTRG.6080.1:1:2.336965,2,271
MSTRG.6081.1:1:24.762390,4,770
MSTRG.6081.2:1:10.504120,5,667
MSTRG.6081.3:1:5.201685,4,1336
MSTRG.6082.1:1:14.360355,8,1331
MSTRG.6083.1:1:2.753066,7,1166
MSTRG.6083.2:1:2.665681,7,1170
MSTRG.6083.3:1:8.392060,8,933
MSTRG.6083.4:1:6.201818,8,1030
MSTRG.6083.5:1:3.285033,8,1026
MSTRG.6084.1:1:17.233845,8,1245
MSTRG.6084.2:1:4.887958,8,1190
MSTRG.6084.3:1:3.831852,7,1137
MSTRG.6085.1:1:14.013326,2,878
MSTRG.6086.1:1:31.836491,7,981
MSTRG.6086.2:1:8.607135,8,997
MSTRG.6086.3:1:2.031228,7,1074
MSTRG.6087.1:1:256.152313,4,728
MSTRG.6088.1:1:12.182519,5,837
MSTRG.6089.1:1:8.630790,4,627
MSTRG.6091.1:1:24.584249,19,2755
MSTRG.6092.1:1:82.949875,6,1389
MSTRG.6093.1:1:8.962006,2,462
MSTRG.6094.1:1:1.903557,2,217
MSTRG.6095.1:1:1.945314,4,1919
MSTRG.6095.2:1:1.479835,4,1818
MSTRG.6096.1:1:2.357551,3,251
MSTRG.6098.1:1:1.159404,2,325
MSTRG.6099.1:1:5.348615,3,661
MSTRG.6100.1:1:1.722223,3,699
MSTRG.6101.1:1:5.969296,10,1802
MSTRG.6102.1:1:3.570894,4,701
MSTRG.6103.1:1:8.972425,3,299
MSTRG.6104.1:1:8.389840,3,472
MSTRG.6105.1:1:58.469616,15,2537
MSTRG.6106.1:1:4.854954,2,223
MSTRG.6107.1:1:35.666576,6,887
MSTRG.6108.1:1:3.052629,3,430
MSTRG.6109.1:1:3.281482,3,1041
MSTRG.6110.1:1:20.631994,9,1555
MSTRG.6110.2:1:7.053113,8,1622
MSTRG.6111.1:1:0.884522,2,288
MSTRG.6113.1:1:2.898820,4,1100
MSTRG.6114.1:1:3.859824,4,866
MSTRG.6115.1:1:45.648388,10,1579
MSTRG.6116.1:1:18.994732,4,590
MSTRG.6117.1:1:1.571016,2,201
MSTRG.6118.1:1:11.742354,10,1222
MSTRG.6119.1:1:6.346494,6,894
MSTRG.6120.1:1:2.209878,3,620
MSTRG.6121.1:1:4.485573,7,1166
MSTRG.6122.1:1:3.772733,6,769
MSTRG.6123.1:1:0.884522,3,265
MSTRG.6124.1:1:2.223258,6,814
MSTRG.6125.1:1:4.019077,3,708
MSTRG.6126.1:1:0.884522,2,216
MSTRG.6128.1:1:8.381287,2,551
MSTRG.6130.1:1:6.086421,2,311
MSTRG.6131.1:1:14.872459,4,694
MSTRG.6132.1:1:1.478033,2,231
MSTRG.6133.1:1:7.634696,4,1126
MSTRG.6134.1:1:7.930161,1,1725
MSTRG.6135.1:1:3.003911,2,1662
MSTRG.6135.2:1:1.473060,3,1864
MSTRG.6136.1:1:13.615680,19,4469
MSTRG.6137.1:1:265.847473,10,1534
MSTRG.6137.2:1:83.908035,5,920
MSTRG.6138.1:1:95.294846,4,928
MSTRG.6139.1:1:39.729824,10,1429
MSTRG.6140.1:1:11.308908,7,1882
MSTRG.6141.1:1:36.762486,4,1694
MSTRG.6142.1:1:21.626030,3,1749
MSTRG.6144.1:1:1.487079,2,229
MSTRG.6146.1:1:1.210979,3,401
MSTRG.6147.1:1:7.629087,6,1283
MSTRG.6148.1:1:243.493286,5,1498
MSTRG.6149.1:1:7.737677,2,468
MSTRG.6151.1:1:1.387091,2,396
MSTRG.6152.1:1:5.535090,6,1900
MSTRG.6152.2:1:3.006869,2,852
MSTRG.6152.3:1:2.347611,2,980
MSTRG.6153.1:1:6.724570,4,883
MSTRG.6154.1:1:2.754544,5,692
MSTRG.6155.1:1:1.205317,2,284
MSTRG.6156.1:1:1.499296,2,705
MSTRG.6157.1:1:1.076809,2,276
MSTRG.6158.1:1:0.884522,2,207
MSTRG.6159.1:1:2.355115,4,735
MSTRG.6160.1:1:4.765178,2,661
MSTRG.6161.1:1:2.719342,2,511
MSTRG.6162.1:1:1.204730,2,384
MSTRG.6165.1:1:8.435374,3,881
MSTRG.6165.2:1:5.048703,2,651
MSTRG.6166.1:1:1.740793,4,788
MSTRG.6167.1:1:2.103752,2,1789
MSTRG.6167.2:1:1.743448,5,1786
MSTRG.6167.3:1:4.947208,6,1678
MSTRG.6168.1:1:3.258301,5,1100
MSTRG.6168.2:1:1.074484,6,825
MSTRG.6169.1:1:1.817426,3,724
MSTRG.6170.1:1:2.697233,3,389
MSTRG.6171.1:1:2.008830,3,633
MSTRG.6172.1:1:1.642984,2,221
MSTRG.6173.1:1:4.884280,7,1799
MSTRG.6173.2:1:2.361552,8,1621
MSTRG.6174.1:1:3.993184,3,1352
MSTRG.6175.1:1:1.234515,2,655
MSTRG.6176.1:1:1.937056,10,2051
MSTRG.6176.2:1:1.558070,9,2012
MSTRG.6176.3:1:1.463741,6,1189
MSTRG.6176.4:1:1.112507,6,1297
MSTRG.6177.1:1:11.967194,2,468
MSTRG.6178.1:1:4.780890,2,286
MSTRG.6179.1:1:2.120737,2,1338
MSTRG.6180.1:1:7.519595,7,1526
MSTRG.6181.1:1:62.998302,7,765
MSTRG.6181.2:1:21.285101,6,1026
MSTRG.6181.3:1:9.213537,5,769
MSTRG.6181.4:1:3.904885,5,573
MSTRG.6182.1:1:5.670659,5,1893
MSTRG.6183.1:1:397.042694,4,760
MSTRG.6184.1:1:38.470139,12,2089
MSTRG.6186.1:1:19.306887,10,2365
MSTRG.6188.1:1:25.368729,5,824
MSTRG.6188.2:1:24.390179,4,933
MSTRG.6188.3:1:7.155858,4,922
MSTRG.6188.4:1:4.094904,5,864
MSTRG.6188.5:1:2.284006,5,858
MSTRG.6188.6:1:1.773989,5,835
MSTRG.6189.1:1:150.439667,6,1365
MSTRG.6190.1:1:360.307251,6,709
MSTRG.6190.2:1:215.795532,8,1478
MSTRG.6191.1:1:22.155409,5,3153
MSTRG.6192.1:1:135.109818,6,972
MSTRG.6193.1:1:4.845963,7,2958
MSTRG.6193.2:1:3.867508,8,2729
MSTRG.6193.3:1:1.605620,8,2794
MSTRG.6193.4:1:10.511518,6,1127
MSTRG.6194.1:1:119.965950,5,1057
MSTRG.6194.2:1:995.505188,4,523
MSTRG.6195.1:1:6.748024,13,1996
MSTRG.6196.1:1:3.433642,2,271
MSTRG.6197.1:1:2.930804,2,335
MSTRG.6198.1:1:3.372240,2,256
MSTRG.6199.1:1:2.437096,2,854
MSTRG.6200.1:1:2.204285,5,441
MSTRG.6202.1:1:101.815331,2,2209
MSTRG.6203.1:1:1.159189,2,570
MSTRG.6204.1:1:6.548226,3,320
MSTRG.6206.1:1:17.437580,4,2878
MSTRG.6206.2:1:15.066888,3,2276
MSTRG.6206.3:1:7.709890,4,2871
MSTRG.6207.1:1:112.784401,1,514
MSTRG.6208.1:1:4.213811,10,3504
MSTRG.6208.2:1:14.017044,4,1177
MSTRG.6208.3:1:12.175033,4,1192
MSTRG.6208.4:1:38.274731,6,1483
MSTRG.6209.1:1:16.078852,6,1028
MSTRG.6210.1:1:7.120136,6,2495
MSTRG.6211.1:1:17.586700,12,2170
MSTRG.6212.1:1:239.451630,3,345
MSTRG.6213.1:1:5.926704,4,434
MSTRG.6214.1:1:4.120253,5,1922
MSTRG.6215.1:1:1.634061,5,1087
MSTRG.6215.2:1:7.889484,5,933
MSTRG.6216.1:1:32.223370,9,1813
MSTRG.6216.2:1:1.417385,7,707
MSTRG.6217.1:1:0.884522,3,222
MSTRG.6218.1:1:29.065424,5,518
MSTRG.6220.1:1:10.762793,7,3386
MSTRG.6220.2:1:1.332305,9,1909
MSTRG.6221.1:1:14.809568,7,1218
MSTRG.6222.1:1:8.841403,7,1159
MSTRG.6223.1:1:10.805394,7,1231
MSTRG.6224.1:1:14.264495,1,784
MSTRG.6225.1:1:1.784566,2,718
MSTRG.6226.1:1:77.393623,3,650
MSTRG.6227.1:1:12.717629,7,1389
MSTRG.6228.1:1:2.359267,2,544
MSTRG.6229.1:1:68.050514,4,1227
MSTRG.6230.1:1:16.151909,2,244
MSTRG.6230.2:1:9.489208,2,289
MSTRG.6231.1:1:1.917176,2,621
MSTRG.6233.1:1:17.009071,5,1128
MSTRG.6233.2:1:4.441849,6,1054
MSTRG.6234.1:1:7.574725,3,385
MSTRG.6235.1:1:23.443466,3,365
MSTRG.6236.1:1:1.800341,3,1187
MSTRG.6237.1:1:26.782097,1,727
MSTRG.6238.1:1:3.455154,5,1819
MSTRG.6239.1:1:4.894633,5,847
MSTRG.6240.1:1:3.647579,3,412
MSTRG.6241.1:1:1.323328,3,256
MSTRG.6242.1:1:2.726113,4,634
MSTRG.6243.1:1:2.091965,4,1386
MSTRG.6243.2:1:14.565969,3,1018
MSTRG.6243.3:1:1.379590,4,929
MSTRG.6244.1:1:14.588512,8,1016
MSTRG.6244.2:1:5.512874,8,1178
MSTRG.6245.1:1:1.880642,2,214
MSTRG.6246.1:1:1.318655,5,1161
MSTRG.6246.2:1:13.594626,5,1121
MSTRG.6247.1:1:4.600136,4,660
MSTRG.6247.2:1:238.307968,4,613
MSTRG.6248.1:1:2.177007,3,245
MSTRG.6249.1:1:2.268708,2,678
MSTRG.6252.1:1:4.516805,2,385
MSTRG.6253.1:1:5.566065,2,1056
MSTRG.6254.1:1:9.959305,1,327
MSTRG.6255.1:1:61.749725,3,806
MSTRG.6256.1:1:3.725986,2,885
MSTRG.6257.1:1:9.218825,3,831
MSTRG.6258.1:1:26.589653,1,995
MSTRG.6259.1:1:12.378757,2,922
MSTRG.6262.1:1:53.048763,3,1255
MSTRG.6263.1:1:2.898618,4,1137
MSTRG.6264.1:1:10.838313,9,1943
MSTRG.6264.2:1:4.879297,9,1860
MSTRG.6265.1:1:10.461399,7,677
MSTRG.6266.1:1:12.180932,3,896
MSTRG.6267.1:1:72.724869,7,1671
MSTRG.6267.2:1:38.614056,3,392
MSTRG.6268.1:1:122.091347,4,809
MSTRG.6269.1:1:46.492577,9,1205
MSTRG.6269.2:1:1.598358,9,1402
MSTRG.6270.1:1:14.896590,6,1301
MSTRG.6270.2:1:5.950428,5,1476
MSTRG.6270.3:1:3.944686,4,1556
MSTRG.6270.4:1:1.419623,6,1411
MSTRG.6271.1:1:1.065905,2,395
MSTRG.6272.1:1:1.649729,4,556
MSTRG.6273.1:1:11.898891,4,1465
MSTRG.6273.2:1:1.606466,3,1810
MSTRG.6274.1:1:14.939575,2,1400
MSTRG.6275.1:1:9.394101,5,657
MSTRG.6275.2:1:2.622087,4,722
MSTRG.6276.1:1:7.322268,4,1742
MSTRG.6277.1:1:35.221893,1,905
MSTRG.6278.1:1:38.540390,3,669
MSTRG.6278.2:1:27.647169,5,1069
MSTRG.6280.1:1:19.333122,4,1750
MSTRG.6281.1:1:136.347366,4,635
MSTRG.6281.2:1:21.107222,4,614
MSTRG.6281.3:1:13.425103,4,636
MSTRG.6281.4:1:4.097513,4,646
MSTRG.6282.1:1:14.247989,4,837
MSTRG.6283.1:1:13.507449,3,632
MSTRG.6283.2:1:2.019834,3,620
MSTRG.6284.1:1:1.026183,2,256
MSTRG.6285.1:1:2.463141,2,929
MSTRG.6286.1:1:4.536171,4,1328
MSTRG.6287.1:1:12.269433,4,618
MSTRG.6287.2:1:3.674889,3,689
MSTRG.6288.1:1:17.255093,7,2558
MSTRG.6289.1:1:28.027676,8,2168
MSTRG.6290.1:1:7.094797,7,1520
MSTRG.6291.1:1:3.973674,7,1729
MSTRG.6291.2:1:16.470276,2,494
MSTRG.6292.1:1:5.132011,7,1091
MSTRG.6293.1:1:5.981897,6,1497
MSTRG.6294.1:1:44.514076,2,1548
MSTRG.6295.1:1:2.745694,2,1189
MSTRG.6295.2:1:2.672769,2,514
MSTRG.6296.1:1:77.336845,4,1481
MSTRG.6297.1:1:3.936691,2,1170
MSTRG.6297.2:1:2.743612,4,950
MSTRG.6297.3:1:1.237766,5,884
MSTRG.6298.1:1:292.009613,7,1526
MSTRG.6299.1:1:4.530187,4,592
MSTRG.6300.1:1:3.234420,3,501
MSTRG.6303.1:1:3.635583,5,626
MSTRG.6304.1:1:4.535905,7,891
MSTRG.6304.2:1:8.984157,7,750
MSTRG.6304.3:1:2.613185,7,809
MSTRG.6306.1:1:1.035394,2,299
MSTRG.6307.1:1:1.845144,3,802
MSTRG.6308.1:1:3.366232,3,911
MSTRG.6309.1:1:2.890779,2,440
MSTRG.6310.1:1:1.133065,2,363
MSTRG.6311.1:1:2.422193,4,1101
MSTRG.6312.1:1:2.018299,3,909
MSTRG.6312.2:1:68.082077,10,2319
MSTRG.6312.3:1:16.594326,11,2231
MSTRG.6312.4:1:4.866900,10,2608
MSTRG.6313.1:1:3.787103,2,341
MSTRG.6314.1:1:5.376744,5,1152
MSTRG.6314.2:1:1.221264,4,1339
MSTRG.6314.3:1:1.398551,4,1670
MSTRG.6314.4:1:1.033643,3,1857
MSTRG.6315.1:1:5.811430,8,2099
MSTRG.6315.2:1:1.627847,10,1959
MSTRG.6316.1:1:85.654114,2,759
MSTRG.6317.1:1:6.336026,6,1203
MSTRG.6317.2:1:54.077755,5,841
